id,Time,YITmedian,YITmean,Team,Date,Home,home,Opponent,WINorLOSS,Differenceinpoints ,Diffinrank,diffinwin,QuarteroftheSeason,DifferenceinRebounds,DifferenceinBlocks
91,20,0,0,ATL,11/25/2017,Home,0,TOR,L,2.27,-7,19.5,1,3.7,0.8
91,21,1,1,ATL,11/30/2017,Home,0,CLE,L,-7.21,6,-8.6,2,0.22,1.88
91,22,1,1,ATL,12/2/2017,Away,1,BRK,W,-4.16,17,-26.9,2,1.5,1.23
91,23,0,0,ATL,12/4/2017,Home,0,BRK,L,-3.87,4,-6.1,2,1.71,1.32
91,24,1,1,ATL,12/6/2017,Away,1,ORL,L,-8.98,15,-24.4,2,1.1,1.32
91,25,1,1,ATL,12/9/2017,Home,0,ORL,W,-8.24,5,-7.4,2,0.9,0.77
91,26,1,1,ATL,12/10/2017,Away,1,NYK,L,2.18,-6,18.2,2,1.21,-0.48
91,27,1,1,ATL,12/12/2017,Away,1,CLE,L,-0.98,4,-6.1,2,0.1,-0.5
91,28,0,0,ATL,12/14/2017,Home,0,DET,L,-7.3,-2,3.6,2,-0.63,0.99
91,29,0,0,ATL,12/15/2017,Away,1,MEM,L,-3.68,7,-9.8,2,1.99,0.55
91,30,1,1,ATL,12/18/2017,Home,0,MIA,W,-9.79,9,-14.7,2,-3.45,-0.07
91,31,0,0,ATL,12/20/2017,Home,0,IND,L,-1.54,-4,9.7,2,2.24,1.63
91,32,1,1,ATL,12/22/2017,Away,1,OKC,L,-3.68,7,-9.8,2,1.99,0.55
91,33,1,1,ATL,12/23/2017,Home,0,DAL,W,-9.77,19,-28.1,2,0.38,0.5
91,34,1,1,ATL,12/27/2017,Home,0,WAS,W,-8.98,15,-24.4,2,1.1,1.32
91,35,0,0,ATL,12/29/2017,Away,1,TOR,L,-1.54,-4,9.7,2,2.24,1.63
91,36,0,1,ATL,12/30/2017,Home,0,POR,W,-7.21,6,-8.6,2,0.22,1.88
91,37,0,0,ATL,1/2/2018,Away,1,PHO,L,-5.2,9,-14.7,2,0.61,-0.76
91,38,0,0,ATL,1/5/2018,Away,1,POR,L,-9.83,11,-19.6,2,2.51,1.11
91,39,1,1,ATL,1/7/2018,Away,1,LAL,L,2.27,-7,19.5,2,3.7,0.8
91,40,1,1,ATL,1/8/2018,Away,1,LAC,L,-9.02,17,-26.9,2,0.43,0.05
91,41,1,1,ATL,1/10/2018,Away,1,DEN,W,-3.17,4,-6.1,2,-0.79,0.89
91,42,1,1,ATL,1/12/2018,Home,0,BRK,L,-3.6,-8,20.7,3,3.15,1.48
91,43,0,0,ATL,1/15/2018,Home,0,SAS,W,-0.52,1,-4.9,3,4.94,0.93
91,44,0,0,ATL,1/17/2018,Home,0,NOP,W,-8.98,15,-24.4,3,1.1,1.32
91,45,0,0,ATL,1/20/2018,Home,0,CHI,L,2.27,-7,19.5,3,3.7,0.8
91,46,0,1,ATL,1/22/2018,Home,0,UTA,W,-9.02,17,-26.9,3,0.43,0.05
91,47,0,0,ATL,1/24/2018,Home,0,TOR,L,-7.3,-2,3.6,3,-0.63,0.99
91,48,1,1,ATL,1/26/2018,Away,1,CHO,L,-4.38,10,-15.9,3,-0.61,0.85
91,49,0,1,ATL,1/27/2018,Home,0,WAS,L,-4.38,10,-15.9,3,-0.61,0.85
91,50,1,1,ATL,1/29/2018,Home,0,MIN,W,2.18,-6,18.2,3,1.21,-0.48
91,51,1,1,ATL,1/31/2018,Home,0,CHO,L,-3.17,4,-6.1,3,-0.79,0.89
91,52,1,1,ATL,2/2/2018,Away,1,BOS,L,-4.34,-1,1.2,3,-0.83,0.79
91,53,0,0,ATL,2/4/2018,Away,1,NYK,W,-9.79,9,-14.7,3,-3.45,-0.07
91,54,1,1,ATL,2/6/2018,Home,0,MEM,W,-11.06,13,-20.8,3,1.79,0.94
91,55,0,0,ATL,2/8/2018,Away,1,ORL,L,-6.63,13,-20.8,3,-1.68,-0.34
91,56,1,1,ATL,2/9/2018,Home,0,CLE,L,-7.21,6,-8.6,3,0.22,1.88
91,57,1,1,ATL,2/11/2018,Home,0,DET,W,-1.54,-4,9.7,3,2.24,1.63
91,58,0,0,ATL,2/13/2018,Away,1,MIL,L,-4.29,-5,14.6,3,0.17,1
91,59,0,0,ATL,2/14/2018,Away,1,DET,L,-3.87,4,-6.1,3,1.71,1.32
91,60,0,0,ATL,2/23/2018,Away,1,IND,L,-9.83,11,-19.6,3,2.51,1.11
91,61,0,1,ATL,2/26/2018,Home,0,LAL,L,-4.34,-1,1.2,3,-0.83,0.79
91,62,1,1,ATL,2/28/2018,Home,0,IND,W,-4.38,10,-15.9,4,-0.61,0.85
91,63,1,1,ATL,3/2/2018,Home,0,GSW,L,-7.18,-3,4.8,4,-0.12,1.51
91,64,1,1,ATL,3/4/2018,Home,0,PHO,W,-6.63,13,-20.8,4,-1.68,-0.34
91,65,0,0,ATL,3/6/2018,Away,1,TOR,L,-0.98,4,-6.1,4,0.1,-0.5
91,66,0,0,ATL,3/9/2018,Away,1,IND,L,-12.56,19,-28.1,4,1.44,0.48
91,67,1,1,ATL,3/11/2018,Home,0,CHI,L,-7.18,-3,4.8,4,-0.12,1.51
91,68,1,1,ATL,3/13/2018,Home,0,OKC,L,-3.6,-8,20.7,4,3.15,1.48
91,69,1,1,ATL,3/15/2018,Home,0,CHO,L,-6.63,13,-20.8,4,-1.68,-0.34
91,70,1,1,ATL,3/17/2018,Away,1,MIL,L,-3.87,4,-6.1,4,1.71,1.32
91,71,0,0,ATL,3/20/2018,Away,1,UTA,W,-4.38,10,-15.9,4,-0.61,0.85
91,72,0,0,ATL,3/22/2018,Away,1,SAC,L,-8.39,20,-33,4,3.5,0.83
91,73,0,0,ATL,3/23/2018,Away,1,GSW,L,-7.21,6,-8.6,4,0.22,1.88
91,74,0,0,ATL,3/25/2018,Away,1,HOU,L,-4.34,-1,1.2,4,-0.83,0.79
91,75,1,1,ATL,3/28/2018,Away,1,MIN,L,-3.17,4,-6.1,4,-0.79,0.89
91,76,0,0,ATL,3/30/2018,Home,0,PHI,L,2.18,-6,18.2,4,1.21,-0.48
91,77,0,0,ATL,4/1/2018,Home,0,ORL,W,-0.52,1,-4.9,4,4.94,0.93
91,78,0,0,ATL,4/3/2018,Away,1,MIA,L,-9.83,11,-19.6,4,2.51,1.11
91,79,0,0,ATL,4/4/2018,Home,0,MIA,L,-8.39,20,-33,4,3.5,0.83
91,80,0,0,ATL,4/6/2018,Away,1,WAS,W,-4.34,-1,1.2,4,-0.83,0.79
91,81,1,1,ATL,4/8/2018,Away,1,BOS,W,-9.77,19,-28.1,4,0.38,0.5
91,82,1,1,ATL,4/10/2018,Home,0,PHI,L,-9.83,11,-19.6,4,2.51,1.11
2,1,1,1,BOS,10/29/2014,Home,0,BRK,W,8.9,-20,40.3,1,5.38,1.15
2,2,0,0,BOS,11/1/2014,Away,1,HOU,L,-2.34,2,-3.6,1,2.78,1.66
2,3,1,1,BOS,11/3/2014,Away,1,DAL,L,3.04,-21,41.5,1,4.83,1.82
2,4,1,1,BOS,11/5/2014,Home,0,TOR,L,5.1,-17,30.5,1,3.93,1.98
2,5,0,0,BOS,11/7/2014,Home,0,IND,W,2.95,-6,11,1,3.67,0.89
2,6,1,1,BOS,11/8/2014,Away,1,CHI,W,8.82,-19,39,1,2.89,-0.13
2,7,0,0,BOS,11/12/2014,Home,0,OKC,L,-0.57,-7,12.2,1,1.9,2.22
2,8,1,1,BOS,11/14/2014,Home,0,CLE,L,2.29,-14,22,1,0.85,1.13
2,9,1,1,BOS,11/17/2014,Home,0,PHO,L,-3.2,-2,1.2,1,4.2,1.45
2,10,0,0,BOS,11/19/2014,Away,1,PHI,W,3.46,-9,14.7,1,0.89,1.23
2,11,0,0,BOS,11/21/2014,Away,1,MEM,L,-5.93,6,-7.3,1,3.12,0.82
2,12,0,0,BOS,11/23/2014,Home,0,POR,L,-0.55,-16,25.6,1,1.56,1.85
2,13,1,1,BOS,11/28/2014,Home,0,CHI,L,-2,1,-1.2,1,-0.11,1.27
2,14,0,0,BOS,11/30/2014,Home,0,SAS,L,5.66,-9,14.7,1,1.78,-0.16
2,15,1,1,BOS,12/2/2014,Away,1,ATL,L,-0.67,-15,24.4,1,1.05,1.33
2,16,1,1,BOS,12/3/2014,Home,0,DET,W,-0.57,-7,12.2,1,1.9,2.22
2,17,1,1,BOS,12/5/2014,Home,0,LAL,W,2.77,-9,14.7,1,3.39,1.66
2,18,0,0,BOS,12/7/2014,Home,0,WAS,W,-4.43,0,0,1,3.48,1.28
2,19,1,1,BOS,12/8/2014,Away,1,WAS,L,6.63,-13,20.8,1,1.68,0.34
2,20,0,0,BOS,12/10/2014,Away,1,CHO,L,-9.16,8,-20.7,1,1.02,-0.24
2,21,0,0,BOS,12/12/2014,Home,0,NYK,L,2.77,-9,14.7,2,3.39,1.66
2,22,1,1,BOS,12/15/2014,Away,1,PHI,W,-2,1,-1.2,2,-0.11,1.27
2,23,1,1,BOS,12/17/2014,Home,0,ORL,W,6.11,-12,15.9,2,6.62,1.27
2,24,1,1,BOS,12/19/2014,Home,0,MIN,W,-1.76,7,-12.2,2,5.18,1.17
2,25,0,0,BOS,12/21/2014,Away,1,MIA,L,8.9,-20,40.3,2,5.38,1.15
2,26,0,0,BOS,12/23/2014,Away,1,ORL,L,2.48,4,-6.1,2,3.18,1.57
2,27,1,1,BOS,12/26/2014,Home,0,BRK,L,-3.2,-2,1.2,2,4.2,1.45
2,28,0,0,BOS,12/27/2014,Away,1,WAS,L,2.26,-3,4.9,2,1.07,1.2
2,29,1,1,BOS,12/31/2014,Home,0,SAC,W,2.34,-18,35.4,2,1.85,1.34
2,30,0,0,BOS,1/2/2015,Home,0,DAL,L,1.44,-4,6.1,2,2.29,-0.41
2,31,1,1,BOS,1/3/2015,Away,1,CHI,L,3.46,-9,14.7,2,0.89,1.23
2,32,0,0,BOS,1/5/2015,Home,0,CHO,L,2.77,-9,14.7,2,3.39,1.66
2,33,0,0,BOS,1/7/2015,Away,1,BRK,W,-0.67,-15,24.4,2,1.05,1.33
2,34,1,1,BOS,1/9/2015,Away,1,IND,L,-0.57,-7,12.2,2,1.9,2.22
2,35,0,0,BOS,1/10/2015,Away,1,TOR,L,-3.13,6,-7.3,2,2.06,0.84
2,36,1,1,BOS,1/12/2015,Home,0,NOP,W,5.66,-9,14.7,2,1.78,-0.16
2,37,0,0,BOS,1/14/2015,Home,0,ATL,L,2.26,-3,4.9,2,1.07,1.2
2,38,1,1,BOS,1/16/2015,Home,0,CHI,L,2.95,-6,11,2,3.67,0.89
2,39,0,0,BOS,1/19/2015,Away,1,LAC,L,5.1,-17,30.5,2,3.93,1.98
2,40,0,0,BOS,1/22/2015,Away,1,POR,W,2.26,-3,4.9,2,1.07,1.2
2,41,0,0,BOS,1/23/2015,Away,1,DEN,W,-0.57,-7,12.2,2,1.9,2.22
2,42,1,1,BOS,1/25/2015,Away,1,GSW,L,-1.76,7,-12.2,3,5.18,1.17
2,43,0,0,BOS,1/26/2015,Away,1,UTA,W,-2.34,2,-3.6,3,2.78,1.66
2,44,0,0,BOS,1/28/2015,Away,1,MIN,L,-2.39,4,-6.1,3,2.11,0.39
2,45,0,0,BOS,1/30/2015,Home,0,HOU,L,-4.43,0,0,3,3.48,1.28
2,46,0,0,BOS,2/1/2015,Home,0,MIA,L,6.11,-12,15.9,3,6.62,1.27
2,47,1,1,BOS,2/3/2015,Away,1,NYK,W,-9.16,8,-20.7,3,1.02,-0.24
2,48,1,1,BOS,2/4/2015,Home,0,DEN,W,2.34,-18,35.4,3,1.85,1.34
2,49,1,1,BOS,2/6/2015,Home,0,PHI,W,-1.61,-8,13.4,3,2.59,1.11
2,50,0,0,BOS,2/7/2015,Away,1,MIL,L,-3.13,6,-7.3,3,2.06,0.84
2,51,0,0,BOS,2/11/2015,Home,0,ATL,W,1.44,-4,6.1,3,2.29,-0.41
2,52,0,0,BOS,2/20/2015,Away,1,SAC,L,5.1,-17,30.5,3,3.93,1.98
2,53,1,1,BOS,2/22/2015,Away,1,LAL,L,-0.55,-16,25.6,3,1.56,1.85
2,54,1,1,BOS,2/23/2015,Away,1,PHO,W,-2.34,2,-3.6,3,2.78,1.66
2,55,1,1,BOS,2/25/2015,Home,0,NYK,W,2.29,-14,22,3,0.85,1.13
2,56,1,1,BOS,2/27/2015,Home,0,CHO,W,-1.61,-8,13.4,3,2.59,1.11
2,57,0,0,BOS,3/1/2015,Home,0,GSW,L,2.95,-6,11,3,3.67,0.89
2,58,0,0,BOS,3/3/2015,Away,1,CLE,L,6.63,-13,20.8,3,1.68,0.34
2,59,0,0,BOS,3/4/2015,Home,0,UTA,W,3.04,-21,41.5,3,4.83,1.82
2,60,1,1,BOS,3/6/2015,Away,1,NOP,W,-5.93,6,-7.3,3,3.12,0.82
2,61,0,0,BOS,3/8/2015,Away,1,ORL,L,2.26,-3,4.9,3,1.07,1.2
2,62,0,0,BOS,3/9/2015,Away,1,MIA,W,-3.16,-4,6.1,4,-1.77,0.27
2,63,0,0,BOS,3/11/2015,Home,0,MEM,W,3.46,-9,14.7,4,0.89,1.23
2,64,0,0,BOS,3/13/2015,Home,0,ORL,W,-2.39,4,-6.1,4,2.11,0.39
2,65,0,0,BOS,3/14/2015,Away,1,IND,W,2.48,4,-6.1,4,3.18,1.57
2,66,1,1,BOS,3/16/2015,Home,0,PHI,W,8.82,-19,39,4,2.89,-0.13
2,67,1,1,BOS,3/18/2015,Away,1,OKC,L,6.63,-13,20.8,4,1.68,0.34
2,68,0,0,BOS,3/20/2015,Away,1,SAS,L,-3.16,-4,6.1,4,-1.77,0.27
2,69,0,0,BOS,3/22/2015,Home,0,DET,L,3.46,-9,14.7,4,0.89,1.23
2,70,1,1,BOS,3/23/2015,Away,1,BRK,W,-3.2,-2,1.2,4,4.2,1.45
2,71,0,0,BOS,3/25/2015,Home,0,MIA,L,2.29,-14,22,4,0.85,1.13
2,72,0,0,BOS,3/27/2015,Away,1,NYK,W,6.63,-13,20.8,4,1.68,0.34
2,73,1,1,BOS,3/29/2015,Home,0,LAC,L,-3.2,-2,1.2,4,4.2,1.45
2,74,1,1,BOS,3/30/2015,Away,1,CHO,W,8.9,-20,40.3,4,5.38,1.15
2,75,0,0,BOS,4/1/2015,Home,0,IND,W,2.95,-6,11,4,3.67,0.89
2,76,0,0,BOS,4/3/2015,Home,0,MIL,L,2.29,-14,22,4,0.85,1.13
2,77,1,1,BOS,4/4/2015,Away,1,TOR,W,-2.34,2,-3.6,4,2.78,1.66
2,78,1,1,BOS,4/8/2015,Away,1,DET,W,5.1,-17,30.5,4,3.93,1.98
2,79,0,0,BOS,4/10/2015,Away,1,CLE,W,6.11,-12,15.9,4,6.62,1.27
2,80,1,1,BOS,4/12/2015,Home,0,CLE,W,8.82,-19,39,4,2.89,-0.13
2,81,0,0,BOS,4/14/2015,Home,0,TOR,W,2.77,-9,14.7,4,3.39,1.66
2,82,1,1,BOS,4/15/2015,Away,1,MIL,W,-1.76,7,-12.2,4,5.18,1.17
32,1,1,1,BOS,10/28/2015,Home,0,PHI,W,11.24,-22,43.9,1,2.6,-0.51
32,2,0,0,BOS,10/30/2015,Home,0,TOR,L,2.34,-2,3.6,1,-2.78,-1.66
32,3,0,0,BOS,11/1/2015,Home,0,SAS,L,0.34,-1,2.4,1,-2.89,-0.39
32,4,0,0,BOS,11/4/2015,Away,1,IND,L,8,-11,18.3,1,-1,-1.82
32,5,1,1,BOS,11/6/2015,Home,0,WAS,W,1.67,-17,28,1,-1.73,-0.33
32,6,0,0,BOS,11/10/2015,Away,1,MIL,W,3.78,-6,9.7,1,-0.49,-2.07
32,7,0,0,BOS,11/11/2015,Home,0,IND,L,1.77,-9,15.8,1,-0.88,0.56
32,8,1,1,BOS,11/13/2015,Home,0,ATL,W,0.59,5,-8.6,1,2.4,-0.49
32,9,0,0,BOS,11/15/2015,Away,1,OKC,W,1.67,-17,28,1,-1.73,-0.33
32,10,1,1,BOS,11/16/2015,Away,1,HOU,W,-0.05,2,-2.5,1,-0.67,-1.27
32,11,0,0,BOS,11/18/2015,Home,0,DAL,L,4.6,-5,8.5,1,-1.71,-0.46
32,12,1,1,BOS,11/20/2015,Home,0,BRK,W,-0.85,-4,4.8,1,1.41,-0.21
32,13,0,0,BOS,11/22/2015,Away,1,BRK,L,7.44,-19,34.1,1,1.15,0.32
32,14,0,0,BOS,11/24/2015,Away,1,ATL,L,4.6,-5,8.5,1,-1.71,-0.46
32,15,0,0,BOS,11/25/2015,Home,0,PHI,W,5.8,-11,18.3,1,-1.89,-0.43
32,16,1,1,BOS,11/27/2015,Home,0,WAS,W,5.29,-8,14.6,1,0.89,-0.77
32,17,0,0,BOS,11/29/2015,Away,1,ORL,L,11.24,-22,43.9,1,2.6,-0.51
32,18,0,0,BOS,11/30/2015,Away,1,MIA,W,-0.85,-4,4.8,1,1.41,-0.21
32,19,1,1,BOS,12/3/2015,Away,1,SAC,W,5.11,-11,18.3,1,0.61,0
32,20,0,0,BOS,12/5/2015,Away,1,SAS,L,-0.85,-4,4.8,1,1.41,-0.21
32,21,1,1,BOS,12/7/2015,Away,1,NOP,W,-0.82,-6,9.7,2,-4.55,-1.39
32,22,0,0,BOS,12/9/2015,Home,0,CHI,W,3.78,-6,9.7,2,-0.49,-2.07
32,23,1,1,BOS,12/11/2015,Home,0,GSW,L,8.98,-15,24.4,2,-1.1,-1.32
32,24,0,0,BOS,12/12/2015,Away,1,CHO,W,0.59,5,-8.6,2,2.4,-0.49
32,25,0,0,BOS,12/15/2015,Home,0,CLE,L,5.11,-11,18.3,2,0.61,0
32,26,1,1,BOS,12/16/2015,Away,1,DET,L,4.82,2,-2.5,2,0.4,-0.09
32,27,0,0,BOS,12/18/2015,Home,0,ATL,L,5.38,-23,45.1,2,2.05,0.16
32,28,1,1,BOS,12/21/2015,Home,0,MIN,W,8.45,-14,19.5,2,3.84,-0.39
32,29,0,0,BOS,12/23/2015,Away,1,CHO,W,7.44,-19,34.1,2,1.15,0.32
32,30,0,0,BOS,12/26/2015,Away,1,DET,W,4.63,-16,25.6,2,-1.93,-0.52
32,31,0,0,BOS,12/27/2015,Home,0,NYK,W,0.59,5,-8.6,2,2.4,-0.49
32,32,0,0,BOS,12/30/2015,Home,0,LAL,L,5.29,-8,14.6,2,0.89,-0.77
32,33,0,0,BOS,1/2/2016,Home,0,BRK,L,8.98,-15,24.4,2,-1.1,-1.32
32,34,0,0,BOS,1/4/2016,Away,1,BRK,W,-2.09,-2,3.6,2,0.7,-0.38
32,35,0,0,BOS,1/6/2016,Home,0,DET,L,11.16,-21,42.6,2,0.11,-1.79
32,36,0,0,BOS,1/7/2016,Away,1,CHI,L,-0.79,4,-3.7,2,-0.72,-0.82
32,37,0,0,BOS,1/10/2016,Away,1,MEM,L,-6.82,6,-17.1,2,-1.76,-1.9
32,38,1,1,BOS,1/12/2016,Away,1,NYK,L,1.79,-18,29.2,2,-1.22,0.2
32,39,0,0,BOS,1/13/2016,Home,0,IND,W,0.73,-10,17,2,-0.2,-0.55
32,40,1,1,BOS,1/15/2016,Home,0,PHO,W,4.68,-20,39,2,-0.93,-0.32
32,41,1,1,BOS,1/16/2016,Away,1,WAS,W,-3.59,4,-3.7,2,0.34,-0.84
32,42,1,1,BOS,1/18/2016,Away,1,DAL,L,2.34,-2,3.6,3,-2.78,-1.66
32,43,1,1,BOS,1/20/2016,Away,1,TOR,L,8,-11,18.3,3,-1,-1.82
32,44,1,1,BOS,1/22/2016,Home,0,CHI,W,8.98,-15,24.4,3,-1.1,-1.32
32,45,1,1,BOS,1/24/2016,Away,1,PHI,W,-0.82,-6,9.7,3,-4.55,-1.39
32,46,1,1,BOS,1/25/2016,Away,1,WAS,W,4.63,-16,25.6,3,-1.93,-0.52
32,47,1,1,BOS,1/27/2016,Home,0,DEN,W,0.34,-1,2.4,3,-2.89,-0.39
32,48,1,1,BOS,1/29/2016,Home,0,ORL,W,1.79,-18,29.2,3,-1.22,0.2
32,49,1,1,BOS,1/31/2016,Away,1,ORL,L,5.38,-23,45.1,3,2.05,0.16
32,50,0,0,BOS,2/2/2016,Away,1,NYK,W,11.16,-21,42.6,3,0.11,-1.79
32,51,0,0,BOS,2/3/2016,Home,0,DET,W,-3.59,4,-3.7,3,0.34,-0.84
32,52,0,0,BOS,2/5/2016,Away,1,CLE,W,5.8,-11,18.3,3,-1.89,-0.43
32,53,1,1,BOS,2/7/2016,Home,0,SAC,W,4.68,-20,39,3,-0.93,-0.32
32,54,1,1,BOS,2/9/2016,Away,1,MIL,L,8.45,-14,19.5,3,3.84,-0.39
32,55,1,1,BOS,2/10/2016,Home,0,LAC,W,2.34,-2,3.6,3,-2.78,-1.66
32,56,0,0,BOS,2/19/2016,Away,1,UTA,L,4.6,-5,8.5,3,-1.71,-0.46
32,57,1,1,BOS,2/21/2016,Away,1,DEN,W,11.24,-22,43.9,3,2.6,-0.51
32,58,1,1,BOS,2/22/2016,Away,1,MIN,L,4.63,-16,25.6,3,-1.93,-0.52
32,59,1,1,BOS,2/25/2016,Home,0,MIL,W,-6.82,6,-17.1,3,-1.76,-1.9
32,60,0,0,BOS,2/27/2016,Home,0,MIA,W,5.8,-11,18.3,3,-1.89,-0.43
32,61,0,0,BOS,2/29/2016,Home,0,UTA,W,-0.79,4,-3.7,3,-0.72,-0.82
32,62,1,1,BOS,3/2/2016,Home,0,POR,W,1.77,-9,15.8,4,-0.88,0.56
32,63,0,0,BOS,3/4/2016,Home,0,NYK,W,-0.85,-4,4.8,4,1.41,-0.21
32,64,0,0,BOS,3/5/2016,Away,1,CLE,L,0.59,5,-8.6,4,2.4,-0.49
32,65,1,1,BOS,3/9/2016,Home,0,MEM,W,0.73,-10,17,4,-0.2,-0.55
32,66,0,0,BOS,3/11/2016,Home,0,HOU,L,-2.09,-2,3.6,4,0.7,-0.38
32,67,0,0,BOS,3/15/2016,Away,1,IND,L,-0.05,2,-2.5,4,-0.67,-1.27
32,68,1,1,BOS,3/16/2016,Home,0,OKC,L,7.44,-19,34.1,4,1.15,0.32
32,69,0,0,BOS,3/18/2016,Away,1,TOR,L,8.45,-14,19.5,4,3.84,-0.39
32,70,1,1,BOS,3/20/2016,Away,1,PHI,W,5.11,-11,18.3,4,0.61,0
32,71,1,1,BOS,3/21/2016,Home,0,ORL,W,5.8,-11,18.3,4,-1.89,-0.43
32,72,0,0,BOS,3/23/2016,Home,0,TOR,W,5.29,-8,14.6,4,0.89,-0.77
32,73,0,0,BOS,3/26/2016,Away,1,PHO,W,4.82,2,-2.5,4,0.4,-0.09
32,74,0,0,BOS,3/28/2016,Away,1,LAC,L,5.11,-11,18.3,4,0.61,0
32,75,1,1,BOS,3/31/2016,Away,1,POR,L,11.16,-21,42.6,4,0.11,-1.79
32,76,1,1,BOS,4/1/2016,Away,1,GSW,W,8.45,-14,19.5,4,3.84,-0.39
32,77,1,1,BOS,4/3/2016,Away,1,LAL,W,2.34,-2,3.6,4,-2.78,-1.66
32,78,0,0,BOS,4/6/2016,Home,0,NOP,W,5.29,-8,14.6,4,0.89,-0.77
32,79,1,1,BOS,4/8/2016,Home,0,MIL,W,1.77,-9,15.8,4,-0.88,0.56
32,80,1,1,BOS,4/9/2016,Away,1,ATL,L,1.77,-9,15.8,4,-0.88,0.56
32,81,0,0,BOS,4/11/2016,Home,0,CHO,L,4.63,-16,25.6,4,-1.93,-0.52
32,82,0,0,BOS,4/13/2016,Home,0,MIA,W,4.6,-5,8.5,4,-1.71,-0.46
62,1,1,1,BOS,10/26/2016,Home,0,BRK,W,2.04,4,-6.1,1,-1.37,-0.89
62,2,0,0,BOS,10/27/2016,Away,1,CHI,L,10.09,-9,14.7,1,-1.7,-1.44
62,3,0,0,BOS,10/29/2016,Away,1,CHO,W,5.87,-4,6.1,1,-1.18,-1.7
62,4,0,0,BOS,11/2/2016,Home,0,CHI,W,3.85,-7,12.2,1,-1.57,0.94
62,5,1,1,BOS,11/3/2016,Away,1,CLE,L,2.43,1,-1.2,1,-3.59,-0.01
62,6,0,0,BOS,11/6/2016,Home,0,DEN,L,10.09,-9,14.7,1,-1.7,-1.44
62,7,0,0,BOS,11/9/2016,Away,1,WAS,L,10.54,-12,15.9,1,3.15,-0.01
62,8,1,1,BOS,11/11/2016,Home,0,NYK,W,3.88,-16,25.6,1,-1.91,0.57
62,9,0,0,BOS,11/12/2016,Away,1,IND,W,13.24,-19,39,1,-0.59,-1.41
62,10,0,0,BOS,11/14/2016,Away,1,NOP,L,7.46,-21,41.5,1,1.35,0.54
62,11,0,0,BOS,11/16/2016,Home,0,DAL,W,11.06,-13,20.8,1,-1.79,-0.94
62,12,0,0,BOS,11/18/2016,Home,0,GSW,L,6.68,-3,4.9,1,-2.4,-0.09
62,13,0,0,BOS,11/19/2016,Away,1,DET,W,6.77,-18,35.4,1,-1.62,0.06
62,14,0,0,BOS,11/21/2016,Away,1,MIN,W,1.29,6,-7.3,1,-1.41,-0.44
62,15,1,1,BOS,11/23/2016,Away,1,BRK,W,7.89,-9,14.7,1,-2.59,-0.05
62,16,0,0,BOS,11/25/2016,Home,0,SAS,L,13.33,-20,40.3,1,1.9,-0.13
62,17,1,1,BOS,11/28/2016,Away,1,MIA,W,1.23,-2,1.2,1,0.72,0.17
62,18,1,1,BOS,11/30/2016,Home,0,DET,L,13.24,-19,39,1,-0.59,-1.41
62,19,0,0,BOS,12/2/2016,Home,0,SAC,W,4.43,0,0,1,-3.48,-1.28
62,20,0,0,BOS,12/3/2016,Away,1,PHI,W,7.38,-6,11,1,0.2,-0.39
62,21,0,0,BOS,12/5/2016,Away,1,HOU,L,2.82,-8,13.4,2,-0.89,-0.17
62,22,1,1,BOS,12/7/2016,Away,1,ORL,W,7.38,-6,11,2,0.2,-0.39
62,23,0,0,BOS,12/9/2016,Home,0,TOR,L,6.9,4,-6.1,2,-0.29,0.29
62,24,0,0,BOS,12/11/2016,Away,1,OKC,L,5.87,-4,6.1,2,-1.18,-1.7
62,25,0,0,BOS,12/14/2016,Away,1,SAS,L,-4.73,8,-20.7,2,-2.45,-1.52
62,26,0,0,BOS,12/16/2016,Home,0,CHO,W,13.33,-20,40.3,2,1.9,-0.13
62,27,0,0,BOS,12/18/2016,Away,1,MIA,W,6.72,-14,22,2,-2.62,-0.15
62,28,1,1,BOS,12/20/2016,Away,1,MEM,W,2.04,4,-6.1,2,-1.37,-0.89
62,29,1,1,BOS,12/22/2016,Away,1,IND,W,2.67,7,-12.2,2,1.71,-0.11
62,30,1,1,BOS,12/23/2016,Home,0,OKC,L,2.82,-8,13.4,2,-0.89,-0.17
62,31,1,1,BOS,12/25/2016,Away,1,NYK,W,6.77,-18,35.4,2,-1.62,0.06
62,32,1,1,BOS,12/27/2016,Home,0,MEM,W,1.27,-4,6.1,2,-5.24,-1.01
62,33,1,1,BOS,12/29/2016,Away,1,CLE,L,6.68,-3,4.9,2,-2.4,-0.09
62,34,1,1,BOS,12/30/2016,Home,0,MIA,W,3.85,-7,12.2,2,-1.57,0.94
62,35,1,1,BOS,1/3/2017,Home,0,UTA,W,2.09,2,-3.6,2,-0.7,0.38
62,36,1,1,BOS,1/6/2017,Home,0,PHI,W,7.2,-9,14.7,2,-0.09,0.38
62,37,1,1,BOS,1/7/2017,Home,0,NOP,W,6.72,-14,22,2,-2.62,-0.15
62,38,0,0,BOS,1/10/2017,Away,1,TOR,L,-1.5,6,-7.3,2,-0.35,-0.46
62,39,1,1,BOS,1/11/2017,Home,0,WAS,W,3.88,-16,25.6,2,-1.91,0.57
62,40,0,0,BOS,1/13/2017,Away,1,ATL,W,3.76,-15,24.4,2,-2.43,0.05
62,41,0,0,BOS,1/16/2017,Home,0,CHO,W,3.76,-15,24.4,2,-2.43,0.05
